run,unit_op_id,text,cluster_label
20241209_184528_corn stover_to_succinic acid_(10),broth_separation,"Broth Separation: This unit operation involves the separation of the fermentation broth into solid and liquid fractions. The solid fraction, primarily consisting of bacterial biomass and unreacted lignin, is removed through centrifugation or filtration. The liquid fraction, containing succinic acid and residual sugars, is collected for further purification.",2
20241209_184528_corn stover_to_succinic acid_(10),purification,"Purification: The purification process involves the removal of impurities from the liquid fraction to obtain high-purity succinic acid. Techniques such as ion exchange, crystallization, and solvent extraction are employed to separate succinic acid from residual sugars and other impurities. The goal is to achieve the desired purity level for industrial applications.",9
20241209_184528_corn stover_to_succinic acid_(10),drying_and_packaging,"Drying and Packaging: In this final unit operation, the purified succinic acid is dried to remove any remaining moisture and then packaged for distribution. Drying is typically achieved through spray drying or rotary drying, ensuring the product meets the required moisture specifications. The dried succinic acid is then packaged in suitable containers to prevent contamination and degradation during storage and transport.",7
20241209_184528_corn stover_to_succinic acid_(10),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is the untreated agricultural residue consisting of leaves, stalks, and cobs of maize plants. The stream primarily contains cellulose, hemicellulose, and lignin, which are essential for subsequent processing steps aimed at breaking down the lignocellulosic structure to release fermentable sugars for the production of succinic acid.",4
20241209_184528_corn stover_to_succinic acid_(10),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution, which is essential for the enzymatic hydrolysis of pre-treated biomass. The Enzyme Solution contains a mixture of cellulase and hemicellulase enzymes, which are critical for breaking down cellulose and hemicellulose into fermentable sugars. This source ensures a consistent supply of the enzyme solution at the required concentration and volume for the enzymatic hydrolysis process.",0
20241209_184528_corn stover_to_succinic acid_(10),bacterial culture source,"Bacterial Culture Source: This unit operation serves as a source for the Bacterial Culture stream, which consists of a culture of succinic acid-producing bacteria. It provides the necessary microbial population required for the fermentation process, ensuring optimal growth conditions and viability for effective succinic acid production.",8
20241209_184528_corn stover_to_succinic acid_(10),nutrient solution source,"Nutrient Solution Source: This unit operation serves as a source for the Nutrient Solution, which is essential for providing the necessary nutrients for bacterial growth during the fermentation process. The Nutrient Solution contains key components such as Nitrogen, Phosphorus, and various Minerals, which are crucial for optimizing the metabolic activity of the bacterial culture, ensuring efficient conversion of sugars into succinic acid.",8
20241209_184528_corn stover_to_succinic acid_(10),solid fraction sink,"Solid Fraction Sink: This unit operation serves as a sink for the Solid Fraction stream, which consists of the solid portion of the fermentation broth. It contains bacterial biomass and unreacted lignin. The Solid Fraction Sink is designed to collect and manage the solid waste generated during the fermentation process, ensuring that the bacterial biomass can be disposed of or potentially repurposed, while unreacted lignin can be processed further or removed from the system.",5
20241209_184528_corn stover_to_succinic acid_(10),waste stream sink,"Waste Stream Sink: The Waste Stream Sink is the final unit operation in the process flow, designed to collect and manage the Waste Stream generated during the purification of succinic acid. This stream contains residual sugars and impurities that are removed to ensure the high purity of the final succinic acid product. The Waste Stream Sink serves as a disposal point for these by-products, ensuring that they are handled appropriately, either through further processing, treatment, or disposal in accordance with environmental regulations.",5
20241209_184528_corn stover_to_succinic acid_(10),final succinic acid product sink,"Final Succinic Acid Product Sink: This unit operation serves as the final sink for the processed stream of dried and packaged succinic acid. It represents the terminus of the production process, where the succinic acid is prepared for distribution and use in various industrial applications. The product is characterized by its high purity, typically 99% or higher, ensuring it meets the stringent requirements for commercial-grade succinic acid.",5
